"Date","Open","High","Low","Close"
"20 Jun 2018","10734.65","10781.8","10724.05","10772.05"
"21 Jun 2018","10808.45","10809.6","10725.9","10741.10"
"22 Jun 2018","10742.7","10837","10710.45","10821.85"
"25 Jun 2018","10822.9","10831.05","10753.05","10762.45"
"26 Jun 2018","10742.7","10805.25","10732.55","10769.15"
"27 Jun 2018","10785.5","10785.5","10652.4","10671.40"
"28 Jun 2018","10660.8","10674.2","10557.7","10589.10"
"29 Jun 2018","10612.85","10723.05","10612.35","10714.30"
"02 Jul 2018","10732.35","10736.15","10604.65","10657.30"
"03 Jul 2018","10668.6","10713.3","10630.25","10699.90"
"04 Jul 2018","10715","10777.15","10677.75","10769.90"
"05 Jul 2018","10786.05","10786.05","10726.25","10749.75"
"06 Jul 2018","10744.15","10816.35","10735.05","10772.65"
"09 Jul 2018","10838.3","10860.35","10807.15","10852.90"
"10 Jul 2018","10902.75","10956.9","10876.65","10947.25"
"11 Jul 2018","10956.4","10976.65","10923","10948.30"
"12 Jul 2018","11006.95","11078.3","10999.65","11023.20"
"13 Jul 2018","11056.9","11071.35","10999.75","11018.90"
"16 Jul 2018","11018.95","11019.5","10926.25","10936.85"
"17 Jul 2018","10939.65","11018.5","10925.6","11008.05"
"18 Jul 2018","11060.2","11076.2","10956.3","10980.45"
"19 Jul 2018","10999.5","11006.5","10935.45","10957.10"
"20 Jul 2018","10963.5","11030.25","10946.2","11010.20"
"23 Jul 2018","11019.85","11093.4","11010.95","11084.75"
"24 Jul 2018","11109","11143.4","11092.5","11134.30"
"25 Jul 2018","11148.4","11157.15","11113.25","11132.00"
"26 Jul 2018","11132.95","11185.85","11125.7","11167.30"
"27 Jul 2018","11232.75","11283.4","11210.25","11278.35"
"30 Jul 2018","11296.65","11328.1","11261.45","11319.55"
"31 Jul 2018","11311.05","11366","11267.75","11356.50"
"01 Aug 2018","11359.8","11390.55","11313.55","11346.20"
"02 Aug 2018","11328.9","11328.9","11234.95","11244.70"
"03 Aug 2018","11297.8","11368","11294.55","11360.80"
"06 Aug 2018","11401.5","11427.65","11370.6","11387.10"
"07 Aug 2018","11423.15","11428.95","11359.7","11389.45"
"08 Aug 2018","11412.5","11459.95","11379.3","11450.00"
"09 Aug 2018","11493.25","11495.2","11454.1","11470.70"
"10 Aug 2018","11474.95","11478.75","11419.65","11429.50"
"13 Aug 2018","11369.6","11406.3","11340.3","11355.75"
"14 Aug 2018","11381.7","11452.45","11370.8","11435.10"
"16 Aug 2018","11397.15","11449.85","11366.25","11385.05"
"17 Aug 2018","11437.15","11486.45","11431.8","11470.75"
"20 Aug 2018","11502.1","11565.3","11499.65","11551.75"
"21 Aug 2018","11576.2","11581.75","11539.6","11570.90"
"23 Aug 2018","11620.7","11620.7","11546.7","11582.75"
"24 Aug 2018","11566.6","11604.6","11532","11557.10"
"27 Aug 2018","11605.85","11700.95","11595.6","11691.95"
"28 Aug 2018","11731.95","11760.2","11710.5","11738.50"
"29 Aug 2018","11744.95","11753.2","11678.85","11691.90"
"30 Aug 2018","11694.75","11698.8","11639.7","11676.80"
"31 Aug 2018","11675.85","11727.65","11640.1","11680.50"
"03 Sep 2018","11751.8","11751.8","11567.4","11582.35"
"04 Sep 2018","11598.75","11602.55","11496.85","11520.30"
"05 Sep 2018","11514.85","11542.65","11393.85","11476.95"
"06 Sep 2018","11514.15","11562.25","11436.05","11536.90"
"07 Sep 2018","11558.25","11603","11484.4","11589.10"
"10 Sep 2018","11570.25","11573","11427.3","11438.10"
"11 Sep 2018","11476.85","11479.4","11274","11287.50"
"12 Sep 2018","11340.1","11380.75","11250.2","11369.90"
"14 Sep 2018","11443.5","11523.25","11430.55","11515.20"
"17 Sep 2018","11464.95","11464.95","11366.9","11377.75"
"18 Sep 2018","11381.55","11411.45","11268.95","11278.90"
"19 Sep 2018","11326.65","11332.05","11210.9","11234.35"
"21 Sep 2018","11271.3","11346.8","10866.45","11143.10"
"24 Sep 2018","11164.4","11170.15","10943.6","10967.40"
"25 Sep 2018","10969.95","11080.6","10882.85","11067.45"
"26 Sep 2018","11145.55","11145.55","10993.05","11053.80"
"27 Sep 2018","11079.8","11089.45","10953.35","10977.55"
"28 Sep 2018","11008.1","11034.1","10850.3","10930.45"
"01 Oct 2018","10930.9","11035.65","10821.55","11008.30"
"03 Oct 2018","10982.7","10989.05","10843.75","10858.25"
"04 Oct 2018","10754.7","10754.7","10547.25","10599.25"
"05 Oct 2018","10514.1","10540.65","10261.9","10316.45"
"08 Oct 2018","10310.15","10398.35","10198.4","10348.05"
"09 Oct 2018","10390.3","10397.6","10279.35","10301.05"
"10 Oct 2018","10331.85","10482.35","10318.25","10460.10"
"11 Oct 2018","10169.8","10335.95","10138.6","10234.65"
"12 Oct 2018","10331.55","10492.45","10322.15","10472.50"
"15 Oct 2018","10524.2","10526.3","10410.15","10512.50"
"16 Oct 2018","10550.15","10604.9","10525.3","10584.75"
"17 Oct 2018","10688.7","10710.15","10436.45","10453.05"
"19 Oct 2018","10339.7","10380.1","10249.6","10303.55"
"22 Oct 2018","10405.85","10408.55","10224","10245.25"
"23 Oct 2018","10152.6","10222.1","10102.35","10146.80"
"24 Oct 2018","10278.15","10290.65","10126.7","10224.75"
"25 Oct 2018","10135.05","10166.6","10079.3","10124.90"
"26 Oct 2018","10122.35","10128.85","10004.55","10030.00"
"29 Oct 2018","10078.1","10275.3","10020.35","10250.85"
"30 Oct 2018","10239.4","10285.1","10175.35","10198.40"
"31 Oct 2018","10209.55","10396","10105.1","10386.60"
"01 Nov 2018","10441.7","10441.9","10341.9","10380.45"
"02 Nov 2018","10462.3","10606.95","10457.7","10553.00"
"05 Nov 2018","10558.75","10558.8","10477","10524.00"
"06 Nov 2018","10552","10600.25","10491.45","10530.00"
"07 Nov 2018","10614.45","10616.45","10582.3","10598.40"
"09 Nov 2018","10614.7","10619.55","10544.85","10585.20"
"12 Nov 2018","10607.8","10645.5","10464.05","10482.20"
"13 Nov 2018","10451.9","10596.25","10440.55","10582.50"
"14 Nov 2018","10634.9","10651.6","10532.7","10576.30"
"15 Nov 2018","10580.6","10646.5","10557.5","10616.70"
"16 Nov 2018","10644","10695.15","10631.15","10682.20"
"19 Nov 2018","10731.25","10774.7","10688.8","10763.40"
"20 Nov 2018","10740.1","10740.85","10640.85","10656.20"
"21 Nov 2018","10670.95","10671.3","10562.35","10600.05"
"22 Nov 2018","10612.65","10646.25","10512","10526.75"
"26 Nov 2018","10568.3","10637.8","10489.75","10628.60"
"27 Nov 2018","10621.45","10695.15","10596.35","10685.60"
"28 Nov 2018","10708.75","10757.8","10699.85","10728.85"
"29 Nov 2018","10808.7","10883.05","10782.35","10858.70"
"30 Nov 2018","10892.1","10922.45","10835.1","10876.75"
"03 Dec 2018","10930.7","10941.2","10845.35","10883.75"
"04 Dec 2018","10877.1","10890.95","10833.35","10869.50"
"05 Dec 2018","10820.45","10821.05","10747.95","10782.90"
"06 Dec 2018","10718.15","10722.65","10588.25","10601.15"
"07 Dec 2018","10644.8","10704.55","10599.35","10693.70"
"10 Dec 2018","10508.7","10558.85","10474.95","10488.45"
"11 Dec 2018","10350.05","10567.15","10333.85","10549.15"
"12 Dec 2018","10591","10752.2","10560.8","10737.60"
"13 Dec 2018","10810.75","10838.6","10749.5","10791.55"
"14 Dec 2018","10784.5","10815.75","10752.1","10805.45"
"17 Dec 2018","10853.2","10900.35","10844.85","10888.35"
"18 Dec 2018","10850.9","10915.4","10819.1","10908.70"
"19 Dec 2018","10930.55","10985.15","10928","10967.30"
"20 Dec 2018","10885.2","10962.55","10880.05","10951.70"
"21 Dec 2018","10944.25","10963.65","10738.65","10754.00"
"24 Dec 2018","10780.9","10782.3","10649.25","10663.50"
"26 Dec 2018","10635.45","10747.5","10534.55","10729.85"
"27 Dec 2018","10817.9","10834.2","10764.45","10779.80"
"28 Dec 2018","10820.95","10893.6","10817.15","10859.90"
"31 Dec 2018","10913.2","10923.55","10853.2","10862.55"
"01 Jan 2019","10881.7","10923.6","10807.1","10910.10"
"02 Jan 2019","10868.85","10895.35","10735.05","10792.50"
"03 Jan 2019","10796.8","10814.05","10661.25","10672.25"
"04 Jan 2019","10699.7","10741.05","10628.65","10727.35"
"07 Jan 2019","10804.85","10835.95","10750.15","10771.80"
"08 Jan 2019","10786.25","10818.45","10733.25","10802.15"
"09 Jan 2019","10862.4","10870.4","10749.4","10855.15"
"10 Jan 2019","10859.35","10859.35","10801.8","10821.60"
"11 Jan 2019","10834.75","10850.15","10739.4","10794.95"
"14 Jan 2019","10807","10808","10692.35","10737.60"
"15 Jan 2019","10777.55","10896.95","10777.55","10886.80"
"16 Jan 2019","10899.65","10928.15","10876.9","10890.30"
"17 Jan 2019","10920.85","10930.65","10844.65","10905.20"
"18 Jan 2019","10914.85","10928.2","10852.2","10906.95"
"21 Jan 2019","10919.35","10987.45","10885.75","10961.85"
"22 Jan 2019","10949.8","10949.8","10864.15","10922.75"
"23 Jan 2019","10931.05","10944.8","10811.95","10831.50"
"24 Jan 2019","10844.05","10866.6","10798.65","10849.80"
"25 Jan 2019","10859.75","10931.7","10756.45","10780.55"
"28 Jan 2019","10792.45","10804.45","10630.95","10661.55"
"29 Jan 2019","10653.7","10690.35","10583.65","10652.20"
"30 Jan 2019","10702.25","10710.2","10612.85","10651.80"
"31 Jan 2019","10690.55","10838.05","10678.55","10830.95"
"01 Feb 2019","10851.35","10983.45","10813.45","10893.65"
"04 Feb 2019","10876.75","10927.9","10814.15","10912.25"
"05 Feb 2019","10908.65","10956.7","10886.7","10934.35"
"06 Feb 2019","10965.1","11072.6","10962.7","11062.45"
"07 Feb 2019","11070.45","11118.1","11043.6","11069.40"
"08 Feb 2019","11023.5","11041.2","10925.45","10943.60"
"11 Feb 2019","10930.9","10930.9","10857.1","10888.80"
"12 Feb 2019","10879.7","10910.9","10823.8","10831.40"
"13 Feb 2019","10870.55","10891.65","10772.1","10793.65"
"14 Feb 2019","10786.1","10792.7","10718.75","10746.05"
"15 Feb 2019","10780.25","10785.75","10620.4","10724.40"
"18 Feb 2019","10738.65","10759.9","10628.4","10640.95"
"19 Feb 2019","10636.7","10722.85","10585.65","10604.35"
"20 Feb 2019","10655.45","10752.7","10646.4","10735.45"
"21 Feb 2019","10744.1","10808.85","10721.5","10789.85"
"22 Feb 2019","10782.7","10801.55","10758.4","10791.65"
"25 Feb 2019","10813.25","10887.1","10788.05","10880.10"
"26 Feb 2019","10775.3","10888.75","10729.3","10835.30"
"27 Feb 2019","10881.2","10939.7","10751.2","10806.65"
"28 Feb 2019","10865.7","10865.7","10784.85","10792.50"
"01 Mar 2019","10842.65","10877.9","10823.1","10863.50"
"05 Mar 2019","10864.85","10994.9","10817","10987.45"
"06 Mar 2019","11024.85","11062.3","10998.85","11053.00"
"07 Mar 2019","11077.95","11089.05","11027.1","11058.20"
"08 Mar 2019","11038.85","11049","11008.95","11035.40"
"11 Mar 2019","11068.75","11180.9","11059.85","11168.05"
"12 Mar 2019","11231.35","11320.4","11227","11301.20"
"13 Mar 2019","11326.2","11352.3","11276.6","11341.70"
"14 Mar 2019","11382.5","11383.45","11313.75","11343.25"
"15 Mar 2019","11376.85","11487","11370.8","11426.85"
"18 Mar 2019","11473.85","11530.15","11412.5","11462.20"
"19 Mar 2019","11500.3","11543.85","11451.25","11532.40"
"20 Mar 2019","11553.35","11556.1","11503.1","11521.05"
"22 Mar 2019","11549.2","11572.8","11434.55","11456.90"
"25 Mar 2019","11395.65","11395.65","11311.6","11354.25"
"26 Mar 2019","11375.2","11496.75","11352.45","11483.25"
"27 Mar 2019","11531.45","11546.2","11413","11445.05"
"28 Mar 2019","11463.65","11588.5","11452.45","11570.00"
"29 Mar 2019","11625.45","11630.35","11570.15","11623.90"
"01 Apr 2019","11665.2","11738.1","11644.75","11669.15"
"02 Apr 2019","11711.55","11729.35","11655.85","11713.20"
"03 Apr 2019","11735.3","11761","11629.15","11643.95"
"04 Apr 2019","11660.2","11662.55","11559.2","11598.00"
"05 Apr 2019","11638.4","11689.65","11609.5","11665.95"
"08 Apr 2019","11704.35","11710.3","11549.1","11604.50"
"09 Apr 2019","11612.05","11683.9","11569.7","11671.95"
"10 Apr 2019","11646.85","11680.05","11571.75","11584.30"
"11 Apr 2019","11592.55","11606.7","11550.55","11596.70"
"12 Apr 2019","11612.85","11657.35","11578.8","11643.45"
"15 Apr 2019","11667","11704.6","11648.25","11690.35"
"16 Apr 2019","11736.2","11810.95","11731.55","11787.15"
"18 Apr 2019","11856.15","11856.15","11738.5","11752.80"
"22 Apr 2019","11727.05","11727.05","11583.95","11594.45"
"23 Apr 2019","11612.95","11645.95","11564.8","11575.95"
"24 Apr 2019","11601.5","11740.85","11578.85","11726.15"
"25 Apr 2019","11735.7","11796.75","11624.3","11641.80"
"26 Apr 2019","11683.75","11762.9","11661.75","11754.65"
"30 Apr 2019","11748.75","11756.25","11655.9","11748.15"
"02 May 2019","11725.55","11789.3","11699.55","11724.75"
"03 May 2019","11722.6","11770.9","11699.35","11712.25"
"06 May 2019","11605.8","11632.55","11571.35","11598.25"
"07 May 2019","11651.5","11657.05","11484.45","11497.90"
"08 May 2019","11478.7","11479.1","11346.95","11359.45"
"09 May 2019","11322.4","11357.6","11255.05","11301.80"
"10 May 2019","11314.15","11345.8","11251.05","11278.90"
"13 May 2019","11258.7","11300.2","11125.6","11148.20"
"14 May 2019","11151.65","11294.75","11108.3","11222.05"
"15 May 2019","11271.7","11286.8","11136.95","11157.00"
"16 May 2019","11180.35","11281.55","11143.35","11257.10"
"17 May 2019","11261.9","11426.15","11259.85","11407.15"
"20 May 2019","11651.9","11845.2","11591.7","11828.25"
"21 May 2019","11863.65","11883.55","11682.8","11709.10"
"22 May 2019","11727.95","11784.8","11682.4","11737.90"
"23 May 2019","11901.3","12041.15","11614.5","11657.05"
"24 May 2019","11748","11859","11658.1","11844.10"
"27 May 2019","11855.5","11957.15","11812.4","11924.75"
"28 May 2019","11958.35","11958.55","11864.9","11928.75"
"29 May 2019","11905.8","11931.9","11836.8","11861.10"
"30 May 2019","11865.3","11968.55","11859.4","11945.90"
"31 May 2019","11999.8","12039.25","11829.45","11922.80"
"03 Jun 2019","11953.75","12103.05","11920.1","12088.55"
"04 Jun 2019","12052.65","12095.2","12005.85","12021.65"
"06 Jun 2019","12039.8","12039.8","11830.25","11843.75"
"07 Jun 2019","11865.2","11897.5","11769.5","11870.65"
"10 Jun 2019","11934.9","11975.05","11871.75","11922.70"
"11 Jun 2019","11959.85","12000.35","11904.35","11965.60"
"12 Jun 2019","11962.45","11962.45","11866.35","11906.20"
"13 Jun 2019","11873.9","11931.35","11817.05","11914.05"
"14 Jun 2019","11910.1","11911.85","11797.7","11823.30"
"17 Jun 2019","11844","11844.05","11657.75","11672.15"
"18 Jun 2019","11677.05","11727.2","11641.15","11691.50"
"19 Jun 2019","11744.45","11802.5","11625.1","11691.45"
"20 Jun 2019","11653.65","11843.5","11635.05","11831.75"
"21 Jun 2019","11827.6","11827.95","11705.1","11724.10"
"24 Jun 2019","11725.8","11754","11670.2","11699.65"
"25 Jun 2019","11681","11814.4","11651","11796.45"
"26 Jun 2019","11768.15","11871.85","11757.55","11847.55"
"27 Jun 2019","11860.85","11911.15","11821.05","11841.55"
"28 Jun 2019","11861.15","11871.7","11775.5","11788.85"
"01 Jul 2019","11839.9","11884.65","11830.8","11865.60"
"02 Jul 2019","11890.3","11917.45","11814.7","11910.30"
"03 Jul 2019","11932.15","11945.2","11887.05","11916.75"
"04 Jul 2019","11928.8","11969.25","11923.65","11946.75"
"05 Jul 2019","11964.75","11981.75","11797.9","11811.15"
"08 Jul 2019","11770.4","11771.9","11523.3","11558.60"
"09 Jul 2019","11531.6","11582.55","11461","11555.90"
"10 Jul 2019","11536.15","11593.7","11475.65","11498.90"
"11 Jul 2019","11561.45","11599","11519.5","11582.90"
"12 Jul 2019","11601.15","11639.55","11538.6","11552.50"
"15 Jul 2019","11614.75","11618.4","11532.3","11588.35"
"16 Jul 2019","11596.65","11670.05","11573.95","11662.60"
"17 Jul 2019","11670.75","11706.65","11651.15","11687.50"
"18 Jul 2019","11675.6","11677.15","11582.4","11596.90"
"19 Jul 2019","11627.95","11640.35","11399.3","11419.25"
"22 Jul 2019","11392.85","11398.15","11301.25","11346.20"
"23 Jul 2019","11372.25","11398.15","11302.8","11331.05"
"24 Jul 2019","11322.45","11359.75","11229.8","11271.30"
"25 Jul 2019","11290.4","11361.4","11239.35","11252.15"
"26 Jul 2019","11247.45","11307.6","11210.05","11284.30"
"29 Jul 2019","11307.5","11310.95","11152.4","11189.20"
"30 Jul 2019","11213.7","11267.45","11072.65","11085.40"
"31 Jul 2019","11034.05","11145.3","10999.4","11118.00"
"01 Aug 2019","11060.2","11076.75","10881","10980.00"
"02 Aug 2019","10930.3","11080.15","10848.95","10997.35"
"05 Aug 2019","10895.8","10895.8","10782.6","10862.60"
"06 Aug 2019","10815.4","11018.55","10813.8","10948.25"
"07 Aug 2019","10958.1","10975.65","10835.9","10855.50"
"08 Aug 2019","10899.2","11058.05","10842.95","11032.45"
"09 Aug 2019","11087.9","11181.45","11062.8","11109.65"
"13 Aug 2019","11139.4","11145.9","10901.6","10925.85"
"14 Aug 2019","11003.25","11078.15","10935.6","11029.40"
"16 Aug 2019","11043.65","11068.65","10924.3","11047.80"
"19 Aug 2019","11094.8","11146.9","11037.85","11053.90"
"20 Aug 2019","11063.9","11076.3","10985.3","11017.00"
"21 Aug 2019","11018.15","11034.2","10906.65","10918.70"
"22 Aug 2019","10905.3","10908.25","10718.3","10741.35"
"23 Aug 2019","10699.6","10862.55","10637.15","10829.35"
"26 Aug 2019","11000.3","11070.3","10756.55","11057.85"
"27 Aug 2019","11106.55","11141.75","11049.5","11105.35"
"28 Aug 2019","11101.3","11129.65","10987.65","11046.10"
"29 Aug 2019","10996.05","11021.1","10922.4","10948.30"
"30 Aug 2019","10987.8","11042.6","10874.8","11023.25"
"03 Sep 2019","10960.95","10967.5","10772.7","10797.90"
"04 Sep 2019","10790.4","10858.75","10746.35","10844.65"
"05 Sep 2019","10860.95","10920.1","10816","10847.90"
"06 Sep 2019","10883.8","10957.05","10867.45","10946.20"
"09 Sep 2019","10936.7","11028.85","10889.8","11003.05"
"11 Sep 2019","11028.5","11054.8","11011.65","11035.70"
"12 Sep 2019","11058.3","11081.75","10964.95","10982.80"
"13 Sep 2019","10986.8","11084.45","10945.75","11075.90"
"16 Sep 2019","10994.85","11052.7","10968.2","11003.50"
"17 Sep 2019","11000.1","11000.1","10796.5","10817.60"
"18 Sep 2019","10872.8","10885.15","10804.85","10840.65"
"19 Sep 2019","10845.2","10845.2","10670.25","10704.80"
"20 Sep 2019","10746.8","11381.9","10691","11274.20"
"23 Sep 2019","11542.7","11694.85","11471.35","11600.20"
"24 Sep 2019","11590.7","11655.05","11539.2","11588.20"
"25 Sep 2019","11564.85","11564.95","11416.1","11440.20"
"26 Sep 2019","11469.85","11610.85","11466.35","11571.20"
"27 Sep 2019","11556.35","11593.6","11499.75","11512.40"
"30 Sep 2019","11491.15","11508.25","11390.8","11474.45"
"01 Oct 2019","11515.4","11554.2","11247.9","11359.90"
"03 Oct 2019","11322.25","11370.4","11257.35","11314.00"
"04 Oct 2019","11388.45","11400.3","11158.35","11174.75"
"07 Oct 2019","11196.2","11233.85","11112.65","11126.40"
"09 Oct 2019","11152.95","11321.6","11090.15","11313.30"
"10 Oct 2019","11280.5","11293.35","11208.55","11234.55"
"11 Oct 2019","11257.7","11362.9","11189.4","11305.05"
"14 Oct 2019","11335.9","11420.45","11290.05","11341.15"
"15 Oct 2019","11360.85","11462.35","11342.1","11428.30"
"16 Oct 2019","11464.95","11481.05","11411.1","11464.00"
"17 Oct 2019","11466.3","11599.1","11439.65","11586.35"
"18 Oct 2019","11580.3","11684.7","11553.15","11661.85"
"22 Oct 2019","11657.15","11714.35","11573.65","11588.35"
"23 Oct 2019","11596.2","11651.6","11554.4","11604.10"
"24 Oct 2019","11661.65","11679.6","11534.65","11582.60"
"25 Oct 2019","11646.15","11646.9","11490.75","11583.90"
"27 Oct 2019","11662.25","11672.4","11604.6","11627.15"
"29 Oct 2019","11643.95","11809.4","11627.35","11786.85"
"30 Oct 2019","11883.9","11883.95","11784.45","11844.10"
"31 Oct 2019","11890.45","11945","11855.1","11877.45"
"01 Nov 2019","11886.6","11918.3","11843.35","11890.60"
"04 Nov 2019","11928.9","11989.15","11905.35","11941.30"
"05 Nov 2019","11974.6","11978.95","11861.9","11917.20"
"06 Nov 2019","11911.5","12002.9","11850.25","11966.05"
"07 Nov 2019","12021.1","12021.4","11946.85","12012.05"
"08 Nov 2019","11987.15","12034.15","11888.75","11908.15"
"11 Nov 2019","11879.2","11932.65","11853.95","11913.45"
"13 Nov 2019","11908.3","11946.8","11823.2","11840.45"
"14 Nov 2019","11858.75","11895.65","11802.65","11872.10"
"15 Nov 2019","11904.2","11973.65","11879.25","11895.45"
"18 Nov 2019","11915.15","11946.2","11867.6","11884.50"
"19 Nov 2019","11919.45","11958.85","11881.75","11940.10"
"20 Nov 2019","12004.75","12038.6","11966.05","11999.10"
"21 Nov 2019","12025.65","12028.2","11956.9","11968.40"
"22 Nov 2019","11967.3","11968.1","11883.5","11914.40"
"25 Nov 2019","11922.45","12084.5","11919.75","12073.75"
"26 Nov 2019","12110.2","12132.45","12006.35","12037.70"
"27 Nov 2019","12068.5","12114.9","12055.15","12100.70"
"28 Nov 2019","12132.1","12158.8","12099.95","12151.15"
"29 Nov 2019","12146.2","12147.4","12017.4","12056.05"
"02 Dec 2019","12137.05","12137.15","12023.7","12048.20"
"03 Dec 2019","12067.65","12068.6","11956.4","11994.20"
"04 Dec 2019","11969.95","12054.7","11935.3","12043.20"
"05 Dec 2019","12071.25","12081.2","11998.75","12018.40"
"06 Dec 2019","12047.35","12057.05","11888.85","11921.50"
"09 Dec 2019","11939.1","11981.95","11888.05","11937.50"
"10 Dec 2019","11950.5","11953.2","11844.7","11856.80"
"11 Dec 2019","11867.35","11923.2","11832.3","11910.15"
"12 Dec 2019","11944.3","12005.5","11934","11971.80"
"13 Dec 2019","12026.4","12098.85","12023.6","12086.70"
"16 Dec 2019","12131.35","12134.65","12046.3","12053.95"
"17 Dec 2019","12082.45","12182.75","12070.35","12165.00"
"18 Dec 2019","12197","12237.7","12163.45","12221.65"
"19 Dec 2019","12223.4","12268.35","12191.15","12259.70"
"20 Dec 2019","12266.45","12293.9","12252.75","12271.80"
"23 Dec 2019","12235.45","12287.15","12213.25","12262.75"
"24 Dec 2019","12269.25","12283.7","12202.1","12214.55"
"26 Dec 2019","12211.85","12221.55","12118.85","12126.55"
"27 Dec 2019","12172.9","12258.45","12157.9","12245.80"
"30 Dec 2019","12274.9","12286.45","12213.8","12255.85"
"31 Dec 2019","12247.1","12247.1","12151.8","12168.45"
"01 Jan 2020","12202.15","12222.2","12165.3","12182.50"
"02 Jan 2020","12198.55","12289.9","12195.25","12282.20"
"03 Jan 2020","12261.1","12265.6","12191.35","12226.65"
"06 Jan 2020","12170.6","12179.1","11974.2","11993.05"
"07 Jan 2020","12079.1","12152.15","12005.35","12052.95"
"08 Jan 2020","11939.1","12044.95","11929.6","12025.35"
"09 Jan 2020","12153.15","12224.05","12132.55","12215.90"
"10 Jan 2020","12271","12311.2","12213.2","12256.80"
"13 Jan 2020","12296.7","12337.75","12285.8","12329.55"
"14 Jan 2020","12333.1","12374.25","12308.7","12362.30"
"15 Jan 2020","12349.4","12355.15","12278.75","12343.30"
"16 Jan 2020","12347.1","12389.05","12315.8","12355.50"
"17 Jan 2020","12328.4","12385.45","12321.4","12352.35"
"20 Jan 2020","12430.5","12430.5","12216.9","12224.55"
"21 Jan 2020","12195.3","12230.05","12162.3","12169.85"
"22 Jan 2020","12218.35","12225.05","12087.9","12106.90"
"23 Jan 2020","12123.75","12189","12094.1","12180.35"
"24 Jan 2020","12174.55","12272.15","12149.65","12248.25"
"27 Jan 2020","12197.1","12216.6","12107","12119.00"
"28 Jan 2020","12148.1","12163.55","12024.5","12055.80"
"29 Jan 2020","12114.9","12169.6","12103.8","12129.50"
"30 Jan 2020","12147.75","12150.3","12010.6","12035.80"
"31 Jan 2020","12100.4","12103.55","11945.85","11962.10"
"01 Feb 2020","11939","12017.35","11633.3","11661.85"
"03 Feb 2020","11627.45","11749.85","11614.5","11707.90"
"04 Feb 2020","11786.25","11986.15","11783.4","11979.65"
"05 Feb 2020","12005.85","12098.15","11953.35","12089.15"
"06 Feb 2020","12120","12160.6","12084.65","12137.95"
"07 Feb 2020","12151.15","12154.7","12073.95","12098.35"
"10 Feb 2020","12102.35","12103.55","11990.75","12031.50"
"11 Feb 2020","12108.4","12172.3","12099","12107.90"
"12 Feb 2020","12151","12231.75","12144.3","12201.20"
"13 Feb 2020","12219.55","12225.65","12139.8","12174.65"
"14 Feb 2020","12190.15","12246.7","12091.2","12113.45"
"17 Feb 2020","12131.8","12159.6","12037","12045.80"
"18 Feb 2020","12028.25","12030.75","11908.05","11992.50"
"19 Feb 2020","12090.6","12134.7","12042.1","12125.90"
"20 Feb 2020","12119","12152","12071.45","12080.85"
"24 Feb 2020","12012.55","12012.55","11813.4","11829.40"
"25 Feb 2020","11877.5","11883.05","11779.9","11797.90"
"26 Feb 2020","11738.55","11783.25","11639.6","11678.50"
"27 Feb 2020","11661.25","11663.85","11536.7","11633.30"
"28 Feb 2020","11382","11384.8","11175.05","11201.75"
"02 Mar 2020","11387.35","11433","11036.25","11132.75"
"03 Mar 2020","11217.55","11342.25","11152.55","11303.30"
"04 Mar 2020","11351.35","11356.6","11082.15","11251.00"
"05 Mar 2020","11306.05","11389.5","11244.6","11269.00"
"06 Mar 2020","10942.65","11035.1","10827.4","10989.45"
"09 Mar 2020","10742.05","10751.55","10294.45","10451.45"
"11 Mar 2020","10334.3","10545.1","10334","10458.40"
"12 Mar 2020","10039.95","10040.75","9508","9590.15"
"13 Mar 2020","9107.6","10159.4","8555.15","9955.20"
"16 Mar 2020","9587.8","9602.2","9165.1","9197.40"
"17 Mar 2020","9285.4","9403.8","8915.6","8967.05"
"18 Mar 2020","9088.45","9127.55","8407.05","8468.80"
"19 Mar 2020","8063.3","8575.45","7832.55","8263.45"
"20 Mar 2020","8284.45","8883","8178.2","8745.45"
"23 Mar 2020","7945.7","8159.25","7583.6","7610.25"
"24 Mar 2020","7848.3","8036.95","7511.1","7801.05"
"25 Mar 2020","7735.15","8376.75","7714.75","8317.85"
"26 Mar 2020","8451","8749.05","8304.9","8641.45"
"27 Mar 2020","8949.1","9038.9","8522.9","8660.25"
"30 Mar 2020","8385.95","8576","8244","8281.10"
"31 Mar 2020","8529.35","8678.3","8358","8597.75"
"01 Apr 2020","8584.1","8588.1","8198.35","8253.80"
"03 Apr 2020","8356.55","8356.55","8055.8","8083.80"
"07 Apr 2020","8446.3","8819.4","8360.95","8792.20"
"08 Apr 2020","8688.9","9131.7","8653.9","8748.75"
"09 Apr 2020","8973.05","9128.35","8904.55","9111.90"
"13 Apr 2020","9103.95","9112.05","8912.4","8993.85"
"15 Apr 2020","9196.4","9261.2","8874.1","8925.30"
"16 Apr 2020","8851.25","9053.75","8821.9","8992.80"
"17 Apr 2020","9323.45","9324","9091.35","9266.75"
"20 Apr 2020","9390.2","9390.85","9230.8","9261.85"
"21 Apr 2020","9016.95","9044.4","8909.4","8981.45"
"22 Apr 2020","9026.75","9209.75","8946.25","9187.30"
"23 Apr 2020","9232.35","9343.6","9170.15","9313.90"
"24 Apr 2020","9163.9","9296.9","9141.3","9154.40"
"27 Apr 2020","9259.7","9377.1","9250.35","9282.30"
"28 Apr 2020","9389.8","9404.4","9260","9380.90"
"29 Apr 2020","9408.6","9599.85","9392.35","9553.35"
